,contact_cost,joint_limits_cost,object_cost,pose_cost,power_cost,reach_cost,reg_cost,self_collision_cost
132,0.0,0.0,0.0,133.08498134122055,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,131.96145414065563,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,130.85259668951582,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,129.74779636557707,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,128.65094059199595,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,127.55798238665545,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,126.45341509981215,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,125.35581427738211,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,124.25537698169553,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,123.15842386096551,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,122.05891098753652,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,120.9823352446088,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,119.92221780508474,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,118.86050159726116,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,117.79393676400245,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,116.72106275953402,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,115.65681034579208,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,114.59107559288974,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,113.53920193225142,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,112.4981591769988,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,111.46267285171683,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,110.43166257841524,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,109.40778534687331,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,108.3894150138995,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,107.38306668553233,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,106.3793815836121,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,105.38650361884694,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,104.39841999130678,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,103.42162874750213,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,102.4435153563197,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,101.47333025948157,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,100.51247081622118,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,99.54582735405656,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,98.57532578172433,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,97.62023859683475,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,96.66983467056028,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,95.73076477803481,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,94.80227258869601,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,93.88027171730461,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,92.95942031316864,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,92.03897530205204,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,91.12721374252503,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,90.21693279675605,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,89.31676451330894,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,88.4335085698589,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,87.5377773284041,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,86.64015578237068,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,85.74441096012937,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,84.85236697936149,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,83.96461052141382,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,83.07812746447121,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,82.20185314099427,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,81.3381625430531,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,80.47743797349128,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,79.61719318538721,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,78.76191883231694,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,77.92133502102607,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,77.07174184379633,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,76.23212992633142,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,75.38432175367157,0.0,0.0,0.0,0.0
